logins_per_week,avg_time_per_session,quiz_score_avg,modules_completed,days_since_login,revisit_count,assignment_submissions,forum_activity,video_watch_pct,at_risk
8,48.65132134079001,85.32795515772617,13,13,5,9,6,37.34145896654896,0
6,44.81870177103613,55.13079268561747,12,3,3,8,1,90.53671551512126,0
4,49.893697480055295,50.155554353992606,1,11,3,8,2,64.0876285521089,0
5,42.46858363407298,57.01438285356851,2,16,1,1,2,13.959021721890254,1
7,77.3321249402761,44.110229933131365,6,6,5,7,6,62.09567284652512,0
6,54.08564672958777,79.80875041410009,17,8,7,6,1,74.16218862006198,0
7,104.92981263189243,60.217631207398334,2,2,7,10,6,85.56200004347565,0
6,28.214925384098645,38.57701561174538,9,27,4,1,1,32.766367235632615,1
9,86.16719099331416,91.96596586196547,6,12,5,5,6,91.32839633056514,0
10,67.606821950537,50.711297709856915,8,14,3,7,3,55.51926968943258,0
7,100.28561471440968,63.48422888911909,16,17,6,7,6,86.95247038399175,0
3,65.63988737757752,92.51776887716376,10,18,7,7,6,75.86927435681311,0
5,69.37477171691508,69.93903967311937,6,0,2,4,4,60.18095468606518,0
1,23.252384206350662,29.351843256669127,13,5,3,0,1,31.368776440707173,1
2,84.03646081086688,95.18656988907802,18,26,4,6,3,59.352360108329144,0
4,58.505637854336626,70.21664424571343,3,26,1,4,2,1.8455421718947278,1
0,43.37302735220391,46.79244917256689,5,22,4,1,0,39.511441287310866,1
6,53.52714095349817,31.141765813070982,9,26,1,0,1,38.62621358629243,1
0,39.24625758515524,83.52201514162368,6,26,0,1,1,35.66161037762791,1
5,84.30473167782465,69.60582047428107,12,1,5,4,5,79.43095822389455,0
8,62.13297750354254,62.67688735810572,13,23,4,5,6,67.18604499862582,0
6,38.25623860643092,91.51140664407662,3,13,4,6,2,90.51476955903959,0
6,65.8536780798351,83.08777689796246,7,5,3,5,8,66.0935412025733,0
5,67.04725091852302,32.1339903786201,4,13,1,0,0,39.82789156971163,1
11,106.10833692839562,44.93776542364386,0,3,7,7,5,79.90733473518546,0
3,80.0,39.87913118515726,3,20,2,3,1,5.376201168634427,1
9,61.46857494338853,79.51570340581415,2,7,9,4,5,71.27196593539215,0
2,27.45814350455408,22.682594778862352,8,29,3,0,0,28.848660937739616,1
10,97.11610678863002,65.59117478970532,7,2,9,7,7,70.25061077106962,0
5,37.07038658543677,80.99669485925524,0,18,2,4,1,45.308377889851386,1
3,60.128220800531096,90.14125094093995,5,29,2,0,0,23.57274231914831,1
6,81.17390565843638,47.366539897272595,8,13,6,8,4,49.97016191866743,0
4,45.215336349661264,85.70058437376103,6,26,1,2,0,0.0,1
5,28.43575803560492,28.850538956416578,3,19,2,4,0,31.29012808692438,1
2,52.14453385447699,87.71618333876145,12,16,4,8,7,62.70261076681772,0
0,38.70455480404247,30.199092986558593,16,24,3,1,0,0.0,1
4,77.68418443298924,51.78298324482938,1,7,4,4,4,73.33581721202046,0
5,29.001503350713087,83.78362926236429,4,23,3,3,1,3.14240952368565,1
3,29.798720998078352,31.993394187901902,11,13,2,1,0,22.578581529507748,1
0,45.74545028054854,38.34011161861132,7,25,3,0,1,25.521538721416853,1
6,75.60471892004989,77.7802054714453,5,5,7,7,4,65.07150225620563,0
7,28.034413316043043,77.60292292368595,7,22,2,0,0,2.3862229785409355,1
10,72.29690180555507,71.29181063082379,17,21,5,6,3,72.85465188095586,0
2,87.37596676611099,75.515875557368,2,15,3,9,5,81.4689939645337,0
8,70.46208692001463,63.417955467807694,11,24,5,8,3,46.37680018805898,0
1,56.60996267971904,40.14392471255622,2,18,1,0,0,18.523732374533083,1
3,57.751542181982636,47.65567948031355,5,13,4,4,4,92.62504147086594,0
8,5.0,34.527817344114055,1,18,3,1,0,6.737510106762006,1
2,110.53634232084785,92.67604490669027,11,2,7,6,7,82.7640539166367,0
7,87.25509183905373,66.67134358128963,1,9,5,5,3,78.05237025933513,0
0,38.424231998394,52.06811334109119,5,18,3,4,0,47.15383033322049,1
8,64.363103012058,56.96046429153061,16,8,2,7,3,98.76772002409999,0
0,54.82033902672899,95.78266716894522,2,27,1,2,1,34.43702947386675,1
4,34.23699475154967,32.26811224928642,1,19,2,0,1,2.148369127965701,1
7,41.60245671458142,66.89838656134378,19,12,3,9,3,65.94561523563257,0
4,72.28952117637559,60.47109431075728,7,6,5,3,4,100.0,0
6,67.82944314870305,68.91633883477184,11,13,8,8,8,46.45965485912208,0
5,39.51741779090053,21.44881470566724,3,8,4,2,0,21.94174796530218,1
5,50.21201380820627,89.76991271553212,4,26,1,3,0,35.738757107283476,1
12,34.8358224668913,94.56946259868899,12,27,5,9,5,71.87145794316078,0
13,64.97764330715118,65.21065468713672,14,22,4,6,4,51.95963456657699,0
7,50.5567556411335,75.73206591015138,15,24,4,7,8,68.36873465749574,0
9,71.59159093113121,93.79995049418366,9,27,6,7,5,40.748572599718614,0
2,98.68354073040653,76.57909074507188,15,18,3,12,3,79.26430997626976,0
1,22.9763903510503,32.20312343314091,11,14,2,4,0,0.0,1
9,53.99554529200192,66.10306881334506,16,19,5,8,4,64.24084566904811,0
5,58.94614092433006,68.53720371062848,15,13,7,5,1,67.97304989386447,0
10,62.36737809173577,53.93045370419088,11,23,7,7,6,67.54889153903032,0
6,84.80251328210488,78.91553884997782,7,5,2,5,7,72.71366012837538,0
5,66.52911164877224,94.74936118152118,19,20,4,8,8,69.42745619550358,0
6,49.078104588826946,94.04548103254211,2,28,0,4,1,53.81856125634419,1
3,57.48453912536448,56.06714971233057,15,3,2,4,4,88.49558700176419,0
2,27.503307631310353,29.05904366726042,12,7,3,1,1,14.631813433133242,1
3,85.5559526175543,98.78729591698676,18,16,9,5,6,65.36007260838555,0
0,54.64302452109471,87.11184691567473,7,29,1,1,0,31.234950588079094,1
0,60.14608714946525,29.97301449626135,4,8,1,3,1,40.23784778489466,1
9,71.04745537455138,93.66735060938979,19,0,7,7,4,40.43918077231645,0
1,22.711465893285606,89.59170896497027,7,23,1,0,1,25.128064227687535,1
2,65.97160199846053,61.50704457008577,11,19,5,6,6,77.44519616605739,0
2,24.991797444906876,67.30203485959434,0,24,0,0,0,21.396866934962198,1
6,69.1878753664294,51.920216309610424,19,13,6,7,6,61.32023418819317,0
3,49.16778019914137,24.380931105762507,5,10,0,0,1,32.39676290824008,1
3,75.1786085645138,46.815779331672076,17,20,2,4,6,56.996121409833485,0
13,80.73614938449808,84.22827588784091,7,2,9,7,5,80.402437309069,0
6,32.377246066531626,20.37056184036823,6,8,0,1,0,12.91897494901629,1
1,52.074264810883925,46.679933735291534,0,26,0,1,2,25.30407838183432,1
5,32.806739189004034,51.85349548727547,15,13,6,7,3,56.419957487277216,0
5,56.30375780522208,62.99164823503383,11,29,5,8,3,48.17066536148177,0
8,68.11461858470199,93.58844931302085,5,8,6,7,3,83.05267262120157,0
9,78.24711938171896,47.707679549276904,19,3,8,8,6,62.20262166739692,0
3,70.75102638068687,47.75625615169822,1,26,2,0,0,31.040772839047325,1
3,32.83417023549785,79.00009984877987,13,3,3,3,7,47.378861802984844,0
0,28.109926081019857,56.17743527118457,3,27,0,2,0,42.46713770575009,1
0,49.562811511116166,37.96838583519856,0,7,2,2,0,10.53013616657415,1
5,28.45542548578858,56.195161290615474,17,1,0,4,1,22.523760064435216,1
7,43.050517657952334,31.26856163038399,12,8,0,1,1,60.0,1
1,8.969251580637465,34.110958920497865,1,28,3,1,0,23.81316666423237,1
12,72.41269521786909,59.869421819158376,8,13,3,7,8,76.1842089721525,0
4,13.045815393811932,53.514035960363834,1,21,2,0,1,39.456068157596604,1
6,81.67674163078118,93.187672085448,8,8,6,11,4,82.74282980491186,0
0,39.350379283158105,48.99151192933065,0,23,1,1,0,29.657189155089,1
5,41.82078506415921,66.44706802224349,10,22,5,9,2,72.30771490324962,0
6,75.50004596583622,70.58114303356243,2,15,5,7,4,62.168921432524606,0
6,79.67408270957503,21.04755652706669,19,28,2,0,1,13.6883128031341,1
9,55.143536422040455,73.08298976133685,3,29,2,1,0,8.246207321317613,1
3,48.34190648846492,34.24287734958011,17,16,1,2,1,17.85984999968723,1
8,93.90354823022832,96.88562539755641,5,15,3,7,10,84.18533556245733,0
5,51.42282484076148,31.893018220249036,2,29,0,1,0,42.77476671400474,1
9,75.37701572801984,53.1699298981619,10,11,8,5,5,71.03125085145358,0
4,65.33322506396824,26.82797344629151,14,2,0,3,1,45.94896769334767,1
4,69.09911763978153,99.74994014767579,4,10,6,8,5,53.68099812056388,0
5,61.34680973206816,60.175600826499405,19,13,6,6,4,75.73196913836205,0
7,77.8491203694104,67.6308013856035,9,17,8,6,1,55.13953735695652,0
0,20.249540751460106,25.3661181910742,11,20,0,2,1,28.14889078619497,1
5,54.82639633815829,79.99683763193423,14,20,1,1,0,15.513414428857375,1
6,50.70917494819267,36.792447447646865,16,4,0,3,0,33.658084787919265,1
13,84.54335977784201,91.84434315525709,9,15,4,9,5,82.34263109824536,0
3,5.0,36.41117123856057,5,19,3,1,1,33.044350938482026,1
2,61.28341404682088,35.255017653093326,17,4,2,0,1,40.37701906836372,1
7,80.0,22.923973427847592,12,2,4,2,2,11.43113179430389,1
7,96.45406439977958,57.765355608799936,2,11,6,7,7,74.79734593921098,0
9,73.51148169851643,65.18729066100931,9,0,7,8,8,93.08270935704016,0
0,34.73677455880347,25.25669115426819,13,20,2,0,1,10.885960710356718,1
7,12.55180524877386,82.04220933560084,5,28,2,1,1,32.98174201279573,1
3,33.88735115186409,56.26310677984221,2,8,3,3,0,43.238103432984715,1
7,67.57957937980872,61.951221546206405,15,28,8,8,5,73.95799031354417,0
4,84.54342519067899,55.26101975505825,6,8,5,6,4,64.07980437009245,0
4,61.92593132004186,52.06104487002608,19,3,8,4,5,74.17578542981325,0
5,86.58298070119083,64.77122650465743,13,2,8,10,6,86.68490236585394,0
8,40.06120233477146,32.419219674457,8,16,0,0,0,8.110736557969087,1
6,51.692459049734815,34.55425043962169,14,1,2,2,0,6.360697825826271,1
1,44.75659081516672,88.94284968108138,2,23,1,1,0,23.817611807898178,1
5,65.00688923562161,95.68923697069062,1,0,3,7,2,77.84740050103244,0
3,74.15084589777484,49.864745302380236,1,7,5,7,5,54.608978758882635,0
8,43.064286757691306,41.6595738514843,2,12,9,3,8,67.30401228984819,0
12,106.95733991404205,71.51996345912126,17,22,5,7,4,71.07496209626277,0
6,93.81059287435353,52.698733687847714,13,14,7,6,6,80.4494725182662,0
0,27.314505663653726,22.03090845282759,19,7,0,3,2,22.831198490103283,1
5,62.576949750987794,32.49220778929523,17,11,5,1,1,52.350384430546995,1
9,90.59208722839386,77.2777783077918,9,21,8,6,5,71.80524873065757,0
2,109.64940900337855,72.71391535281211,1,11,2,5,3,80.80685342614105,0
2,30.100708982185985,22.16767940027868,0,13,0,0,1,30.280173866362965,1
6,19.680091376639417,37.75777295463595,3,14,1,1,2,21.794842441176765,1
7,5.104792247893968,38.48598372704571,13,14,2,0,2,11.508280356104883,1
4,53.61226339002418,73.75141948789827,0,8,6,8,7,91.83114223258043,0
2,33.52182293568156,21.57684302034913,13,18,1,0,1,10.128365734057649,1
3,44.237583576577684,28.32868655876591,15,25,0,3,1,11.805905362540152,1
2,73.5120709960874,83.99328682985515,13,19,7,10,3,75.4576065143892,0
1,31.084850804063024,34.28357296434669,19,28,2,2,0,17.10751943409719,1
5,22.360784714656518,72.21968862814998,2,21,4,2,0,27.803905788317465,1
5,11.14570427994575,39.05462248373812,2,7,1,1,1,44.22967543565029,1
8,49.60127235808208,27.955311420747613,8,20,1,2,1,23.682874725477195,1
7,67.66389030658686,39.453775279956325,5,18,3,3,1,56.18735047700206,1
5,86.4028718824612,77.78135454845273,12,5,7,7,4,53.73294064631825,0
6,54.198654962944744,88.45571744850287,1,19,0,0,0,22.741246774376084,1
1,52.77086634535198,86.41758916535933,7,24,3,3,1,16.91030614583532,1
6,73.95247559418682,51.77468236947639,1,28,0,2,0,39.047599090855115,1
2,46.641629228336214,73.44681092565169,3,18,0,0,0,0.0,1
0,52.92259352048343,36.39874363326568,14,3,4,0,0,3.3532706623328323,1
4,33.58432276296002,43.45181842088106,3,22,0,0,1,23.38979766323556,1
6,58.523601721797625,91.70686548168958,12,6,8,7,1,59.9595064132187,0
0,26.323021990008474,21.04015388085888,11,27,2,1,1,28.38762751055961,1
3,39.816819229306894,26.840682468357446,12,27,0,1,1,4.726788186036494,1
4,41.21570745002606,36.630900411682184,13,3,1,1,2,7.0425011096465475,1
2,78.52571709710787,22.122576309905575,19,21,2,0,0,50.09484554267429,1
0,41.62554335182137,34.51483480718379,17,11,2,1,1,15.682978018056389,1
4,84.92047905965633,66.64332487757537,5,12,3,9,4,72.09737906989079,0
9,57.449199945118544,53.713964047399834,10,2,8,11,3,99.54485027426642,0
5,33.766482284695314,91.41373688615799,1,21,3,3,0,40.16645508380486,1
8,77.2151150932767,85.39548493907527,18,11,8,8,1,70.59193298955896,0
12,71.44576694249739,47.34538813583008,18,1,5,7,5,54.10867889376915,0
5,50.53962782727506,40.7538746745034,4,23,0,2,2,2.1234153847845896,1
3,65.46945055234323,50.375392653381354,18,1,8,8,4,95.25958045104007,0
3,58.858772397944676,67.22359540118461,1,26,3,1,0,30.026891996104958,1
7,110.16946021963399,41.4450912658301,9,22,7,6,2,78.8056363610175,0
10,40.55291876978444,69.93191262793073,1,8,6,3,6,75.89361038521588,0
6,84.67900956728477,52.752932175299236,10,0,2,5,7,69.63742860462688,0
4,58.50796283633218,64.16377446815842,17,7,6,8,1,77.79154934787607,0
6,63.284427645191556,54.890122330825335,14,22,3,8,4,52.59969427085067,0
2,63.65794334852069,43.55726076335341,8,5,6,7,1,94.84483761705336,0
3,53.93131451657486,95.87626455697253,18,5,3,7,4,98.87268242685282,0
9,81.42448420472479,81.08846353278086,8,21,3,3,4,70.7065704663897,0
8,44.16983941151162,31.209054061316202,2,24,1,1,0,15.851459395761967,1
8,79.40027322493323,89.47743807183302,8,17,8,5,8,64.01458102675119,0
2,72.0676399242419,58.99449585996109,13,16,5,5,5,76.00647990784421,0
5,50.27119001801507,91.56417815152732,18,28,6,8,3,91.4783359566177,0
3,80.33650531648902,83.98842047578522,6,11,5,5,7,63.11493309665636,0
10,113.12699263458597,54.017080357538674,15,5,7,5,1,49.27676411680842,0
7,5.554861320849618,21.797544665609394,15,25,4,1,0,50.32235579354186,1
3,25.590898586498824,41.494188750795686,0,26,0,0,0,30.49491225311616,1
7,58.778217380380056,63.330737172869355,3,7,5,4,8,62.06463024041834,0
9,48.20766553573784,70.67825758609177,3,18,0,2,1,46.00149717741721,1
2,64.29333560265805,40.631014834656185,6,27,2,0,0,15.585059559599555,1
4,37.102664897078114,31.14848592582593,7,9,0,3,0,2.676126807654512,1
2,53.088956472907725,86.79441894394392,16,0,6,6,6,58.27660211163123,0
2,40.32748483862587,98.75217445628417,4,24,1,4,0,3.660497961783939,1
0,20.261145269968864,62.055214584214866,6,28,1,1,1,60.0,1
4,5.0,33.73434286786428,19,12,2,0,1,46.83247438118415,1
2,63.226618922324846,41.784586121549516,19,16,4,4,3,67.32126595728661,0
3,43.47894416825623,21.471254123797337,3,2,0,2,0,25.93670464994694,1
4,27.63649915799662,93.14390452483993,5,7,5,1,0,33.25860390552397,1
3,7.616538869682699,29.42008663121129,6,13,1,1,1,18.10786852071034,1
11,75.38612379124676,66.12131804114028,17,2,6,9,2,73.22297064195797,0
8,92.98974728020737,41.92441765497648,4,15,7,8,2,64.16297356035155,0
4,38.51316564536074,64.33424020126347,19,12,8,8,7,99.94228479632389,0
8,77.28097060823517,72.11363106814915,2,19,3,4,2,13.139340707671499,1
3,5.0,86.37934429657614,6,23,2,2,0,3.167897865740265,1
1,26.00798382595272,36.513701740848255,13,16,2,0,0,47.16890104239303,1
4,35.812487733761735,20.879666292678436,6,12,1,2,1,52.235161826204745,1
3,69.09652348293301,30.950850405504582,4,28,1,0,0,3.9560639138033373,1
8,63.764288534879505,92.0014913478484,4,5,3,10,4,69.51971793269394,0
8,78.71722051361209,89.91120620500122,1,16,1,0,2,39.27077475251156,1
6,92.7291114864969,67.79304817362467,5,13,8,9,7,74.92802130870922,0
11,72.0623585143441,68.04134883469227,14,16,6,7,5,35.91787516644089,0
5,60.97109219350133,73.20293396370045,9,29,7,6,8,46.16515596283337,0
2,31.274739356399422,34.02970228987597,6,7,2,2,1,36.219930979408,1
3,69.24872981267617,93.15295567399679,4,10,9,8,1,61.57601985434697,0
0,18.629584918351224,53.50164199136585,0,19,2,3,0,23.51691061510776,1
7,63.51646277918717,50.65108225995979,12,27,5,7,1,81.24373857060445,0
6,26.049979894759403,61.513416422627,17,0,2,5,5,70.03177631526209,0
4,24.757331029718042,23.757277342004404,12,25,1,1,2,21.748119524681062,1
6,80.0,33.30266950048635,17,6,0,1,1,16.971314440894073,1
5,48.3810146950692,79.04268931410964,4,20,0,1,1,21.80055136551883,1
3,52.265310893222875,26.623893434010117,12,20,2,3,0,55.54064249260168,1
0,62.75553561337325,68.25216875731105,3,16,0,2,3,18.746505458209164,1
1,11.573001093629056,39.627928774505676,16,29,2,2,0,9.384921725743196,1
5,78.68527299844143,51.143649123358124,2,9,6,9,6,73.62872476482248,0
5,41.46701578379306,43.09549894165599,16,10,3,6,5,46.538473547810796,0
6,79.98221013597882,48.45381731719593,10,21,4,4,2,73.37225105037213,0
7,72.55854404749158,77.52367241473964,19,29,7,7,3,54.378530952031866,0
2,82.714530528811,43.769737249854,3,8,9,5,4,57.812952515614995,0
4,60.0150477101069,65.31237122375177,1,8,6,4,7,80.76897078733997,0
5,32.535197763616964,58.08403217592797,19,23,4,5,5,100.0,0
11,60.99263617486664,73.09369322901185,15,4,5,11,3,70.7703813820402,0
3,78.13695270279567,94.94637914598064,17,16,6,7,6,57.74356812039652,0
7,90.30784657350446,78.60576777682002,7,8,5,7,4,72.83005671264998,0
9,54.53023244672121,37.19523028726054,2,16,1,2,2,56.30908242690441,1
0,53.87412225072371,22.494650804902776,8,23,3,2,2,26.930930211094726,1
8,57.04255420706957,40.98112354398601,19,20,7,5,4,100.0,0
0,24.19965806369584,67.60623445602039,5,18,1,1,2,15.72404720559021,1
4,53.85630420601845,24.114065078740026,9,26,2,1,3,28.103237946351857,1
4,73.64341255424203,59.70929977609891,9,6,5,8,4,93.23376930127304,0
4,87.83755269140549,67.74742791335115,12,22,4,8,5,92.29238855527798,0
13,45.45971845422928,46.73951126535687,16,8,9,5,4,40.74883110213429,0
9,56.401882065063376,81.67297629966575,8,6,2,9,9,69.94963569940028,0
5,33.209396866680265,28.527860250701742,16,12,3,1,0,3.34422445607418,1
8,59.21864357216523,26.0110225388647,8,10,0,1,2,17.757989669725756,1
2,52.73620575666344,78.25510049628826,8,13,9,7,1,80.55693825626227,0
5,26.311191958276346,59.63930529649588,0,18,4,0,2,26.033119592706537,1
10,110.08846607350341,75.07219171421889,1,10,8,5,7,54.86195271343915,0
4,68.05377698596817,54.7861870882997,15,12,5,3,3,100.0,0
2,70.30827630696419,39.712162659128545,0,13,1,1,0,41.63811973880096,1
9,56.15869602670617,85.52818541393597,9,12,6,6,4,57.278996096718735,0
12,68.63594939334662,83.95327031751833,17,0,7,3,5,66.95265450499328,0
5,41.86561134880884,75.57571766835414,7,7,6,7,6,74.65279775243056,0
3,68.47521965358804,41.771610978397014,10,11,5,5,9,78.15709980832176,0
0,17.287281904843418,67.21845334952697,1,18,0,3,0,12.994133435549653,1
11,57.778298750465645,48.87791175520214,7,11,5,10,3,60.78714372811761,0
3,27.678575693273526,27.326565866130732,7,7,1,1,0,33.24504720232074,1
2,35.97719051465516,93.38508603697943,16,7,6,6,5,85.59643434407172,0
9,24.59150401724242,30.945490473516912,14,28,1,1,1,29.902786093914017,1
5,75.28963369902748,96.0189883056642,16,20,9,3,3,76.99482473774938,0
7,71.27404719531542,55.68046183663646,12,12,2,4,6,91.3338776286449,0
1,13.826064150277736,21.180424652755192,11,8,3,4,6,87.7669889660684,0
3,88.28592501917056,45.34978620962738,8,23,3,2,4,97.54084417087282,1
9,91.40567681700226,58.080427975140374,14,12,4,2,7,23.348645885624318,1
8,75.7295321742237,77.33499613653387,4,20,6,6,7,56.7493036076661,1
9,108.75063225347817,75.83221878603618,7,26,9,7,9,74.20534106349245,0
8,20.310646950087783,42.165721916037455,12,6,4,2,5,29.080624937742495,0
2,28.07581466071505,25.986774766233847,9,11,2,3,1,51.71915786105543,1
4,102.54675883627749,27.773217016531035,18,27,7,0,5,42.43898134329308,0
5,81.02845421164665,20.001391932936397,2,24,1,5,8,82.68579943183552,0
4,64.39020125775349,81.16236261106712,9,15,6,6,8,75.86290385326649,1
1,93.84675983737033,30.852923903403713,15,25,8,3,2,56.83558467214458,0
7,94.28865550169094,85.16256290008089,2,11,6,0,1,6.615278236466093,0
3,68.80935951817283,42.158874965588026,5,15,4,6,1,76.01635429605626,1
7,84.29613439191229,34.04721721922782,4,21,5,3,9,14.61269382342747,1
1,33.650794348461126,57.11123757917761,12,22,1,4,6,34.289059133345965,0
1,85.88695806920894,79.02446739410314,0,23,2,3,4,61.53408439618695,0
0,50.937946904169145,87.74586703637944,14,8,7,6,7,28.809722727300258,1
13,76.05952342748863,61.689677709636584,14,8,5,2,5,87.17089801737157,0
11,74.09040402716204,43.197329847220615,7,27,7,5,1,8.578264674178849,1
6,75.23548502723057,53.93890734930433,7,13,8,4,1,49.95189596142241,0
11,85.8557326580655,96.38974940856853,5,23,4,8,9,97.56955665403935,1
4,13.842223904345193,84.12239926107209,15,24,1,2,2,87.91039719678767,0
7,29.36365602588815,50.58410774620362,14,14,8,0,0,70.98939014867679,1
2,39.321885147285336,75.68308062984471,0,12,5,1,2,43.53642781602104,1
0,116.09811174313728,54.05015193168042,8,13,5,7,6,63.35273380961887,0
12,80.62579907043558,82.33131320834659,13,23,1,4,9,67.98863572165291,1
8,25.019317626006607,42.85499931001019,8,7,4,8,1,75.73534359997262,1
8,83.40223383905831,53.19503137138574,13,21,1,8,2,38.48748004268563,1
4,101.72223366302362,69.57476821885287,13,23,8,6,8,22.689224972957188,0
9,108.50659354776877,32.34360118009417,5,24,4,4,9,21.81616492832603,0
11,28.916536397168947,78.32436791514331,5,28,2,6,0,13.774087922442103,1
7,113.96877944485429,73.32121406737068,15,14,9,1,9,25.941196494965013,0
10,31.652543996963914,98.90326504135675,4,25,9,1,0,42.464393489278265,1
11,22.68408976378232,77.76250358377649,2,22,5,6,7,47.99488581711103,1
5,77.53811567830796,69.91816051540027,3,28,0,5,2,24.41949105090615,0
4,9.205480155865313,66.99980071837875,2,6,6,4,9,14.201141751641998,0
12,96.52687854111083,72.10281670773561,12,23,4,4,9,96.58042348541355,1
9,21.422460030633403,96.67807320633923,2,11,1,2,1,37.053503789437706,1
1,14.946467526639836,28.79970789171619,18,23,5,7,4,54.657445437906695,1
9,99.18252598223525,91.04364810979501,9,9,3,5,1,36.010768709146255,1
0,115.77603213407411,45.74644587695798,13,19,2,5,1,44.97356941930379,1
5,92.51729966028465,20.36466666176537,19,4,9,6,9,30.92866530349696,0
9,99.2375291823929,38.78737206808417,18,12,6,8,3,48.318178543215126,1
3,112.74189381564082,62.050745911319964,3,29,9,11,2,21.105571483810504,0
3,52.59168366920191,64.28470999464763,16,24,2,10,9,59.97624576444795,1
6,41.6732450345178,63.78322242722395,16,29,4,11,4,17.84672575053028,0
10,86.33753395569973,67.25217113924242,6,28,7,11,6,1.9414684271887417,0
2,77.20395013638246,22.573820603937705,9,17,3,10,7,10.49736363268109,1
11,83.77736326397176,99.93797205251285,13,15,2,6,1,94.08573664156172,1
5,87.00992579546387,54.1105133305934,5,10,5,7,6,64.20771457757272,0
12,87.22564800865567,32.763897711692366,7,2,1,0,7,26.174145624767174,0
0,30.53053166196807,37.83341706224402,18,23,7,11,1,50.37814159571351,1
12,14.5684559289975,77.73386312325948,9,20,7,7,8,15.215592925065181,1
5,62.546019154372686,46.65925428883088,13,18,7,11,7,72.49073358591555,0
11,113.11179928965488,65.0195176331408,1,19,7,0,0,38.05698132723124,0
1,89.46407977069421,96.23558233747562,0,6,1,0,4,3.3962576980992365,1
12,23.9145525612203,57.22675444147769,5,3,7,7,6,79.96851973234577,0
11,12.648279172170536,64.82721341953668,15,11,8,4,2,30.223255396123815,0
2,72.05185940461617,44.819796849832144,9,29,0,0,3,5.691814172517306,1
11,72.07828440563071,78.24677811332867,6,26,7,4,4,47.5155750783424,1
13,82.55193777203968,77.65281175105872,7,24,7,7,7,55.43405158986363,1
1,32.869855975103185,51.49725618452783,9,26,1,4,9,89.84624548723082,1
9,56.64915640087729,50.15981935842752,6,8,0,3,7,97.87456187262936,1
11,85.38875197399571,73.98862777824426,19,22,9,5,1,7.042588217334145,1
1,23.239382609680092,73.96912161318129,8,27,1,5,3,40.69790614869926,1
12,26.537889545413034,87.80734740564941,3,5,9,4,3,92.29978154321097,1
13,55.46499238488282,97.58400023163985,7,28,6,8,8,39.67032642328905,0
12,33.80648565254285,43.77396641211034,2,20,6,8,4,41.330174088166125,0
3,110.74213434634189,47.22005591038017,5,0,3,8,3,8.296277989793243,1
8,26.838557499262254,48.99671960229006,19,5,2,0,6,73.74641191945555,1
8,50.96662780580169,65.90485031936055,14,16,3,7,2,55.7967164192306,0
9,99.00907517735516,43.02103966507471,4,29,9,9,9,46.374462404503994,0
2,9.416489919183785,67.64176316384567,19,28,2,9,4,70.27643598032067,1
9,81.83340969328711,62.50906989234249,12,23,6,3,7,19.521873995769756,0
8,6.614891040040876,35.46399256369498,3,6,9,3,6,92.11643066085139,1
11,111.7391619362343,82.14146142173584,15,4,7,3,9,65.9781466353823,0
0,18.13276918994228,81.32545463872404,10,29,0,8,8,35.36750483039262,0
7,22.465538091246884,27.402774485721988,15,4,7,2,6,68.78257645863503,0
13,74.99187786452774,67.213109663581,14,27,5,8,0,76.92189418153997,1
11,102.43447202222463,71.03046190037003,12,16,5,6,9,70.46702106990197,1
3,55.18279439031814,28.015111510293906,2,19,6,2,1,32.75529813725224,1
2,58.519403804222016,37.46878701665142,12,3,0,2,2,84.84863291455333,1
0,101.17652092936459,78.47797702365375,11,3,1,3,3,75.92102775255145,0
6,63.609307901187314,38.44820363936477,0,24,0,10,8,5.75693042735711,1
13,57.976749959703746,35.2754657585617,10,18,4,8,9,50.24691741527568,0
0,38.76821834514395,27.941820389461334,0,25,5,2,5,36.8417373123632,1
2,46.67849171816643,62.21188452529064,9,13,5,2,1,24.503428865793587,1
11,42.70808107735872,99.51683210557985,18,11,3,2,3,49.49732355896247,1
10,70.41689761025228,58.567493807977954,17,11,2,6,7,55.68551799269337,0
3,94.92654899922543,83.60459308520619,14,14,1,2,5,72.20527238830704,0
2,88.02587712219501,86.48671887569945,8,18,4,3,9,71.60376851130916,0
12,83.04507979867822,61.41971056001527,14,6,4,1,4,47.171133458222926,1
8,111.7797593063061,32.95732938713744,5,16,1,3,7,42.29002284961902,0
11,104.71779277568211,31.71789507459513,16,10,3,9,3,24.604838732564893,0
10,111.34965808774349,78.58153623109112,9,16,9,4,3,28.277731826336673,0
3,9.835628659290816,82.73181345312182,5,5,2,10,5,48.573504698293256,1
13,50.28915181350005,53.67955527341575,6,27,2,1,6,0.8948875460141115,1
5,72.10054627405586,63.46995548926894,17,1,4,11,6,81.72278985661245,1
13,58.114423080573104,56.85765987628205,7,0,9,6,6,58.592017853151965,1
5,83.1254031603465,53.6034563518377,6,13,5,9,6,20.272832604761415,0
9,118.55281496860228,86.13652911705573,8,19,8,0,3,68.36726787042396,1
12,22.65763125887237,51.72157476079221,18,6,1,3,4,52.64403038055523,1
4,43.317489430491044,74.10216024731051,15,16,2,3,6,50.454098094848746,0
1,114.60940139315395,24.686762683562186,6,5,2,8,0,39.0715787143556,1
13,54.086977634814914,29.961038543599514,12,3,3,4,5,66.18982485037712,1
